Adilabad,#00007f,#00007f
Alappuzha,#000099,#00007f
Sirsa,#00007f,#00007f
Gajapati,#00007f,#00007f
Garhwal,#00008c,#00007f
Muzaffarnagar,#00007f,#00007f
Solapur,#00007f,#00007f
Kendujhar,#00007f,#00007f
West Khasi Hills,#00007f,#00007f
Tirunelveli,#00008c,#00007f
Barmer,#00007f,#00007f
Hoshangabad,#00007f,#00007f
North District,#00007f,#00007f
Anantapur,#00007f,#00007f
Lakshadweep,#00007f,#00007f
Dima Hasao,#00007f,#00007f
Bareilly,#00007f,#00007f
Bara Banki,#00007f,#00007f
Siddharthnagar,#00007f,#00007f
Jhalawar,#00007f,#00007f
Nanded,#00007f,#00007f
Lakhisarai,#00007f,#00007f
Ganjam,#00007f,#00007f
Mandi,#00007f,#00007f
Jaunpur,#00007f,#00007f
Bhavnagar,#00008c,#007fff
Rudraprayag,#00007f,#00007f
Dhenkanal,#00007f,#00007f
Panchkula,#00008c,#00007f
Kanniyakumari,#00007f,#00007f
Bharuch,#00007f,#00007f
Dharwad,#00008c,#00007f
Nalanda,#00008c,#00007f
Kanshiram Nagar,#00007f,#00007f
Hingoli,#00007f,#00007f
Srikakulam,#00007f,#00007f
Bundi,#00007f,#00007f
Balrampur,#00007f,#00007f
Jodhpur,#0000cc,#00007f
Narmada,#00007f,#00007f
Rewari,#00007f,#00007f
Sikar,#00008c,#00007f
Vadadora,#0000e6,#00007f
Raichur,#00007f,#00007f
East Siang,#00007f,#00007f
Kandhamal,#00007f,#00007f
Lahul & Spiti,#00007f,#00007f
Janjgir - Champa,#00007f,#00007f
West Tripura,#00007f,#00007f
Tiruchinappalli,#00008c,#00007f
West Kameng,#00007f,#00007f
Virudhunagar,#00007f,#00007f
Bastar,#00007f,#00007f
Baramula,#00008c,#00007f
West Nimar,#00007f,#00007f
Ri Bhoi,#00007f,#00007f
South Tripura,#00007f,#00007f
Dharmapuri,#00007f,#00007f
Fatehabad,#00007f,#00007f
Jaintia Hills,#00007f,#00007f
Kolhapur,#00008c,#00007f
Nalbari,#00007f,#00007f
Karbi Anglong,#00007f,#00007f
Baghpat,#00008c,#00007f
Surguja,#00007f,#00007f
Ramgarh,#00007f,#00007f
Hailakandi,#00007f,#00007f
Kozhikode,#0000d9,#00007f
Garhwa,#00007f,#00007f
Purnia,#00007f,#00007f
Dingugul,#00007f,#00007f
Churu,#00008c,#00007f
Sagar,#00007f,#00007f
Jabalpur,#0000e6,#00007f
Kottayam,#0000c0,#00007f
Changlang,#00007f,#00007f
Dibang Valley,#00007f,#00007f
Sultanpur,#00007f,#00007f
SAS Nagar,#0000cc,#00007f
Samastipur,#00007f,#00007f
Dadra and Nagar Haveli,#00007f,#00007f
Pathanamthitta,#0001ff,#00007f
Bokaro,#00007f,#00007f
Subarnapur,#00007f,#00007f
Jorhat,#00007f,#00007f
Nayagarh,#00007f,#00007f
Tarn Taran,#00007f,#00007f
Puri,#00007f,#00007f
Solan,#00007f,#00007f
Amritsar,#000099,#00007f
Banas Kantha,#00007f,#00007f
Jalor,#00007f,#00007f
Shimoga,#00007f,#00007f
GBN_Faridabad,#005bff,#00007f
Kurukshetra,#00007f,#00007f
South Garo Hills,#00007f,#00007f
Mysore,#0000b3,#00007f
Bulandshahr,#00007f,#00007f
Begusarai,#00007f,#00007f
Kendrapara,#00007f,#00007f
Nainital,#00007f,#00007f
Rohtak,#00007f,#00007f
Surendranagar,#00007f,#00007f
Bijnor,#00007f,#00007f
Betul,#00007f,#00007f
Uttar Dinajpur,#00007f,#00007f
Koppal,#00007f,#00007f
Rajouri,#00008c,#00007f
Shupiyan,#00007f,#00007f
Tumkur,#00008c,#007fff
Nagaon,#00007f,#00007f
Nuapada,#00007f,#00007f
Daman,#00007f,#00007f
Kolasib,#00007f,#00007f
Raigarh,#00008c,#00007f
Hoshiarpur,#0000c0,#00007f
Champhai,#00007f,#00007f
Lohardaga,#00007f,#00007f
Hugli,#00007f,#00007f
Koch Bihar,#00007f,#00007f
Madhopura,#00007f,#00007f
